fecha,campana_id,canal,tipo_campana,objetivo,audiencia,impresiones,clics,ctr,cpc_mxn,gasto_mxn,conversiones,valor_conv_mxn,roas,dia_semana
2024-03-09,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,5533,109,0.0197,6.95,759.46,3,1231.36,1.62,Saturday
2024-10-04,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,18789,185,0.00985,2.85,530.76,1,570.93,1.08,Friday
2024-01-25,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,14129,258,0.01826,3.25,838.71,3,2533.33,3.02,Thursday
2024-07-27,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",6283,73,0.01162,5.44,398.77,0,0.0,0.0,Saturday
2024-06-28,GG-YTB-001,Google Ads,YouTube,Vistas,"Canal: wellness, yoga, fitness",6222,167,0.02684,5.17,866.82,3,1340.52,1.55,Friday
2024-09-07,GG-SRC-002,google,Search,Clics,Intención: meditacion guiada online,396,33,0.08314,23.33,771.29,1,503.77,0.65,Saturday
2024-05-18,GG-SRC-003,google,Search,Clics,Intención: como perder peso en casa,298,34,0.11404,17.9,620.23,1,869.71,1.4,Saturday
2024-06-22,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,14660,164,0.01119,3.54,581.77,2,856.48,1.47,Saturday
2024-05-02,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1580,107,0.06771,13.44,1448.53,10,3328.65,2.3,Thursday
2024-12-15,FB-AWA-001,facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,8666,70,0.00808,4.66,329.66,0,0.0,0.0,Sunday
2024-01-07,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",7073,219,0.03096,4.1,899.31,4,2106.56,2.34,Sunday
2024-05-27,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,8602,202,0.02348,4.51,912.23,1,908.3,1.0,Monday
2024-05-19,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,358,38,0.10588,18.25,701.69,2,1177.35,1.68,Sunday
2024-04-07,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,471,45,0.09548,19.45,876.8,2,1175.05,1.34,Sunday
2024-11-14,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,468,37,0.07904,17.68,669.34,1,652.41,0.97,Thursday
2024-02-03,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,918,54,0.05878,17.28,939.76,2,1351.95,1.44,Saturday
2024-10-20,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1973,97,0.04916,10.39,1012.65,4,3324.15,3.28,Sunday
2024-12-05,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,347,18,0.05173,20.61,391.21,0,0.0,0.0,Thursday
2024-12-26,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,10280,83,0.00807,5.34,445.17,0,0.0,0.0,Thursday
2024-07-14,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,467,16,0.03419,19.03,314.0,0,0.0,0.0,Sunday
2024-08-13,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3382,89,0.02631,7.54,678.0,1,575.6,0.85,Tuesday
2024-04-01,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,13593,188,0.01383,3.6,678.66,1,797.54,1.18,Monday
2024-05-28,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,2153,109,0.05062,12.69,1395.06,10,8557.79,6.13,Tuesday
2024-03-15,GG-SRC-003,G Ads,Search,Clics,Intención: como perder peso en casa,428,32,0.07465,21.96,724.49,1,914.82,1.26,Friday
2024-06-26,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1621,87,0.05366,14.84,1300.45,6,3158.41,2.43,Wednesday
2024-02-13,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,396,37,0.09341,17.29,649.48,1,921.94,1.42,Tuesday
2024-10-24,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,810,55,0.06786,18.84,1041.55,2,1696.32,1.63,Thursday
2024-10-22,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,2562,78,0.03043,10.95,860.48,4,1913.7,2.22,Tuesday
2024-11-27,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,658,51,0.07747,20.94,1077.66,2,1030.16,0.96,Wednesday
2024-06-27,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,10656,227,0.0213,3.6,818.66,2,1969.64,2.41,Thursday
2024-10-05,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,5193,114,0.02195,6.83,780.32,2,1187.66,1.52,Saturday
2024/11/29,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,366,30,0.08179,20.79,632.41,1,583.55,0.92,Friday
2024-11-14,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",6201,123,0.01984,6.22,766.11,2,919.01,1.2,Thursday
2024-05-26,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,396,39,0.09827,17.09,667.13,2,1206.35,1.81,Sunday
2024-07-26,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1818,62,0.03409,12.42,770.74,1,480.24,0.62,Friday
2024-01-09,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,543,81,0.14908,20.18,1642.88,5,2782.15,1.69,Tuesday
2024-09-29,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,20119,204,0.01014,2.85,582.59,1,705.71,1.21,Sunday
2024-05-28,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,509,57,0.11185,21.12,1216.48,3,1798.06,1.48,Tuesday
2024-12-19,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,17568,138,0.00785,3.3,456.98,0,0.0,0.0,Thursday
2024-09-21,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4695,142,0.03024,5.66,806.5,3,2158.54,2.68,Saturday
2024-06-28,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,581,56,0.09635,21.16,1192.4,3,1744.48,1.46,Friday
2024-06-08,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,4184,133,0.03178,6.62,884.01,3,1866.55,2.11,Saturday
2024-01-15,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1822,150,0.08229,12.39,1861.69,10,4743.28,2.55,Monday
2024-06-20,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,399,34,0.08513,19.96,697.08,1,659.74,0.95,Thursday
2024-08-05,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3645,93,0.02551,6.54,608.71,1,386.37,0.63,Monday
2024-08-28,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,10152,131,0.0129,5.09,667.06,0,0.0,0.0,Wednesday
2024-05-17,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1885,111,0.05886,12.47,1393.82,7,5003.91,3.59,Friday
2024-03-30,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1346,66,0.04902,11.83,785.72,4,2172.71,2.77,Saturday
2024-12-10,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,10424,105,0.01007,4.32,455.19,0,0.0,0.0,Tuesday
2024-01-25,GG-SRC-002,Google,Search,,,562,56,,19.7,1112.57,5,2781.59,2.5,Thursday
2024-12-29,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4306,67,0.01556,5.74,388.96,0,0.0,0.0,Sunday
2024-10-26,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,13996,167,0.01193,4.4,738.12,0,0.0,0.0,Saturday
2024-02-26,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,470,41,0.08714,17.83,742.41,1,713.21,0.96,Monday
2024-02-11,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1648,87,0.05276,10.35,901.67,6,4351.03,4.83,Sunday
2024-05-29,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,541,53,0.09787,24.24,1307.75,3,2248.97,1.72,Wednesday
2024-10-30,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,763,56,0.07335,17.2,979.37,3,953.66,0.97,Wednesday
2024-05-17,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,17161,194,0.0113,3.35,651.18,1,830.8,1.28,Friday
2024-01-08,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,23068,269,0.01166,3.1,833.18,4,3576.53,4.29,Monday
2024-11-05,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,13712,136,0.00992,3.11,424.02,0,0.0,0.0,Tuesday
2024-11-16,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,10011,125,0.01249,3.86,482.83,0,0.0,0.0,Saturday
2024-07-30,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1497,58,0.03873,12.6,731.22,2,1220.28,1.67,Tuesday
2024-03-15,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,15119,154,0.01019,3.57,549.45,1,700.0,1.27,Friday
2024-04-08,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,11664,151,0.01295,3.6,547.14,1,775.96,1.42,Monday
2024-10-04,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,514,36,0.07001,17.35,638.09,1,926.86,1.45,Friday
2024-08-13,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3575,104,0.02909,6.71,702.35,1,552.56,0.79,Tuesday
2024-07-08,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,9638,90,0.00934,5.49,498.12,0,0.0,0.0,Monday
2024-01-06,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",2772,128,0.04617,7.28,933.76,5,2744.06,2.94,Saturday
2024-03-12,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,518,52,0.10034,15.54,810.29,2,1048.92,1.29,Tuesday
2024-11-18,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4152,96,0.02312,6.46,621.66,1,334.95,0.54,Monday
2024-10-27,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3419,95,0.02779,6.85,655.51,2,1401.02,2.14,Sunday
2024-12-14,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,6513,90,0.01382,5.14,467.0,1,814.15,1.74,Saturday
2024-11-09,FB-CVR-001,FB,Conversion,Compras,Retargeting carrito abandonado,1988,88,0.04425,9.69,854.84,4,2105.83,2.46,Saturday
2024-12-10,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",5123,79,0.01542,5.72,457.49,1,747.42,1.63,Tuesday
2024-12-13,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,381,16,0.04191,19.07,323.16,0,0.0,0.0,Friday
2024-01-18,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,2930,174,0.05937,7.33,1281.8,6,5700.47,4.45,Thursday
2024-12-21,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,15542,80,0.00515,3.06,246.45,0,0.0,0.0,Saturday
2024-12-01,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,20092,77,0.00383,3.17,246.71,0,0.0,0.0,Sunday
2024-05-21,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,8733,209,0.02393,5.13,1074.12,1,677.05,0.63,Tuesday
2024-01-14,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,11227,259,0.02307,4.58,1189.16,2,1281.49,1.08,Sunday
2024-05-08,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,11610,210,0.01809,4.62,974.07,1,468.34,0.48,Wednesday
2024-12-23,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,696,32,0.04596,16.57,537.44,0,0.0,0.0,Monday
2024-09-10,GG-YTB-001,Google,YouTube,,,3990,116,,6.51,760.01,1,736.85,0.97,Tuesday
2024-06-02,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,9068,141,0.01555,4.54,641.69,1,693.46,1.08,Sunday
2024-03-18,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,533,42,0.0787,18.91,795.85,2,1496.82,1.88,Monday
2024-02-27,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,11563,222,0.0192,3.95,877.21,1,606.51,0.69,Tuesday
2024-09-29,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1568,84,0.05354,12.06,1017.75,3,2501.99,2.46,Sunday
2024-11-03,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,13296,116,0.00872,3.16,366.36,0,0.0,0.0,Sunday
2024-01-11,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,19665,317,0.01612,2.82,896.8,4,2845.25,3.17,Thursday
2024-02-21,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",6048,136,0.02249,5.35,730.48,2,1363.08,1.87,Wednesday
2024-01-18,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,574,94,0.16371,18.94,1787.98,8,5083.34,2.84,Thursday
2024-09-23,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,716,60,0.0838,12.93,779.94,3,1958.38,2.51,Monday
2024-05-27,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1723,137,0.0795,11.05,1518.42,9,6549.28,4.31,Monday
2024-06-24,GG-DSP-001,G Ads,Display,Impresiones,Afinidad: bienestar y fitness,14502,172,0.01186,3.41,587.97,2,1663.46,2.83,Monday
2024-08-27,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1915,60,0.03133,12.86,783.77,1,601.59,0.77,Tuesday
2024-05-20,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,7401,185,0.025,5.26,977.68,1,596.93,0.61,Monday
2024-05-22,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",5956,199,0.03341,4.47,893.24,2,1411.53,1.58,Wednesday
2024-12-15,FB-CON-002,facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3133,47,0.015,8.08,380.62,0,0.0,0.0,Sunday
2024-08-17,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1768,62,0.03506,12.65,793.52,2,1417.01,1.79,Saturday
2024-02-23,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,18865,192,0.01018,3.0,578.06,1,848.75,1.47,Friday
2024-04-10,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,7341,269,0.03664,4.49,1208.08,9,6962.24,5.76,Wednesday
2024-04-28,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,494,41,0.08284,17.91,740.81,2,668.99,0.9,Sunday
2024-06-26,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,518,40,0.07714,16.55,675.11,2,1333.51,1.98,Wednesday
2024-10-05,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,9390,129,0.01374,4.42,574.34,0,0.0,0.0,Saturday
2024-05-09,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,2601,170,0.06536,10.12,1726.27,12,7885.92,4.57,Thursday
2024-12-18,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4731,78,0.01648,5.76,452.48,1,516.16,1.14,Wednesday
2024-05-19,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",6178,141,0.02282,5.54,783.86,1,663.47,0.85,Sunday
06/04/2024,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3396,115,0.03385,7.24,838.92,3,1534.87,1.83,Saturday
2024-08-26,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,6941,101,0.01455,5.38,548.43,0,0.0,0.0,Monday
2024-10-01,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,498,43,0.08627,21.31,929.02,1,831.82,0.9,Tuesday
2024-12-29,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3288,51,0.01551,7.27,375.8,0,0.0,0.0,Sunday
2024-01-17,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,382,57,0.14895,18.91,1079.3,4,2726.16,2.53,Wednesday
2024-04-10,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,19022,231,0.01214,2.81,651.51,2,1116.64,1.71,Wednesday
2024-09-11,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3281,132,0.04023,7.53,996.27,3,2242.33,2.25,Wednesday
2024-07-21,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,17445,101,0.00579,3.0,305.99,0,0.0,0.0,Sunday
2024-06-07,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",7709,169,0.02192,4.84,819.73,2,1411.22,1.72,Friday
2024-07-23,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,527,22,0.04174,18.2,410.15,0,0.0,0.0,Tuesday
2024-03-27,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,11660,171,0.01466,4.44,759.28,1,625.61,0.82,Wednesday
2024-06-06,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,290,37,0.12727,22.92,863.63,2,1112.3,1.29,Thursday
2024/03/11,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,634,55,0.08672,14.41,803.53,2,1279.17,1.59,Monday
2024-07-20,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,754,30,0.03976,17.7,532.37,0,0.0,0.0,Saturday
2024-02-23,FB-CVR-002,facebook,Conversion,Compras,Lookalike 3% suscriptores activos,2397,116,0.04838,11.67,1365.25,4,2344.89,1.72,Friday
2024-07-19,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,548,26,0.04739,21.94,583.56,0,0.0,0.0,Friday
2024-02-21,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3695,117,0.03166,8.22,968.56,2,1895.58,1.96,Wednesday
2024-06-28,FB-AWA-001,Facebook,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,10174,177,0.0174,4.68,830.32,1,673.3,0.81,Friday
2024-03-17,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,295,27,0.09151,17.14,465.71,1,396.01,0.85,Sunday
2024-03-04,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,3254,98,0.03011,11.48,1134.64,5,2428.89,2.14,Monday
2024-09-12,FB-AWA-001,FB,Awareness,Alcance,Mujeres 25-40 CDMX interesadas en bienestar,17416,234,0.01344,4.45,1044.62,2,1658.86,1.59,Thursday
2024-07-05,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3482,75,0.02154,7.04,528.2,1,801.21,1.52,Friday
2024-04-01,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,481,48,0.09973,18.47,894.37,3,1997.69,2.23,Monday
2024-07-10,FB-CON-001,facebook,Consideracion,Trafico,Retargeting visitantes 30 días,5638,96,0.01703,6.01,580.77,1,760.26,1.31,Wednesday
2024-12-09,FB-AWA-002,Facebook,Awareness,Alcance,Lookalike 1% compradores anteriores,9200,99,0.01076,4.02,398.13,0,0.0,0.0,Monday
2024-08-09,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,18653,158,0.00847,2.87,454.21,1,457.3,1.01,Friday
2024-04-15,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,2179,133,0.06103,10.97,1459.67,11,8098.97,5.55,Monday
2024-12-11,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,330,19,0.05755,18.21,359.16,0,0.0,0.0,Wednesday
2024-02-29,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,467,50,0.10697,18.8,953.86,2,1480.07,1.55,Thursday
2024-02-12,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",7616,153,0.02009,4.5,690.74,2,1095.49,1.59,Monday
2024-03-06,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,455,34,0.07462,20.9,718.31,1,582.53,0.81,Wednesday
2024-11-09,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,342,24,0.07014,20.94,518.58,0,0.0,0.0,Saturday
2024-06-02,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,17605,194,0.01102,3.04,590.73,1,726.6,1.23,Sunday
2024-07-28,GG-DSP-002,Google,Display,Impresiones,Remarketing sitio web 7 días,16040,90,0.00561,3.56,323.08,0,0.0,0.0,Sunday
2024-05-27,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,2103,139,0.06608,9.77,1361.59,15,6464.96,4.75,Monday
2024-04-28,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,1580,97,0.06138,12.48,1214.92,11,5312.59,4.37,Sunday
2024-04-18,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",2530,119,0.04703,8.02,959.08,2,827.11,0.86,Thursday
2024-05-07,GG-SRC-002,Google,Search,Clics,Intención: meditacion guiada online,335,43,0.12832,20.82,912.24,3,1942.41,2.13,Tuesday
2024-12-14,FB-CVR-001,Facebook,Conversion,Compras,Retargeting carrito abandonado,1492,34,0.02277,13.72,469.7,0,0.0,0.0,Saturday
2024-07-24,GG-SRC-001,GOOGLE,Search,Clics,Intención: cursos de yoga online MX,764,40,0.05229,15.83,641.14,0,0.0,0.0,Wednesday
2024-03-03,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,387,29,0.07478,16.71,489.46,1,582.79,1.19,Sunday
2024-04-21,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,14236,181,0.01271,3.03,548.57,2,1285.34,2.34,Sunday
2024-03-28,GG-SRC-001,Google,Search,Clics,Intención: cursos de yoga online MX,667,68,0.10191,16.61,1143.35,3,2258.32,1.98,Thursday
2024-09-25,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,12927,143,0.01106,3.58,511.84,1,795.17,1.55,Wednesday
2024-11-09,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",3152,79,0.02506,6.69,534.85,1,676.82,1.27,Saturday
2024-11-05,FB-CON-002,Facebook,Consideracion,Trafico,"Intereses: yoga, meditacion, fitness",4300,107,0.02488,7.18,773.39,2,942.47,1.22,Tuesday
2024-03-12,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3038,102,0.03357,7.62,781.21,1,406.41,0.52,Tuesday
2024-08-22,FB-CON-001,Facebook,Consideracion,Trafico,Retargeting visitantes 30 días,3525,93,0.02638,6.23,581.35,1,763.13,1.31,Thursday
2024-02-22,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,17735,186,0.01049,2.98,557.45,1,403.46,0.72,Thursday
2024-02-02,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,20453,227,0.0111,2.93,666.47,1,356.99,0.54,Friday
2024-04-04,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,20200,200,0.0099,3.12,623.34,2,1475.59,2.37,Thursday
2024-02-19,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,14947,159,0.01064,3.33,530.27,2,1577.54,2.98,Monday
2024-01-28,GG-DSP-001,Google,Display,Impresiones,Afinidad: bienestar y fitness,10724,208,0.01939,3.79,791.74,2,936.12,1.18,Sunday
2024-06-14,FB-CVR-002,Facebook,Conversion,Compras,Lookalike 3% suscriptores activos,2634,117,0.04441,13.06,1531.08,6,3572.62,2.33,Friday
2024-09-08,GG-SRC-003,Google,Search,Clics,Intención: como perder peso en casa,303,24,0.07896,18.42,453.2,1,657.75,1.45,Sunday
2024-06-02,GG-YTB-001,Google,YouTube,Vistas,"Canal: wellness, yoga, fitness",6281,159,0.02531,4.94,790.44,2,856.01,1.08,Sunday
